0.125421479137 0.01 1.0
0.156521401661 0.01 1.0
0.187466865569 0.01 1.0
0.218227333225 0.01 1.0
0.248772449552 0.01 1.0
0.279072071986 0.01 1.0
0.309096300221 0.01 1.0
0.338815505716 0.01 1.0
0.368200360935 0.01 1.0
0.397221868281 0.01 1.0
0.425851388721 0.01 1.0
0.454060670042 0.01 1.0
0.481821874729 0.01 1.0
0.509107607441 0.01 1.0
0.535890942043 0.01 1.0
0.562145448176 0.01 1.0
0.587845217341 0.01 1.0
0.612964888463 0.01 1.0
0.637479672922 0.01 1.0
0.661365379013 0.01 1.0
0.684598435817 0.01 1.0
0.707155916465 0.01 1.0
0.729015560761 0.01 1.0
0.750155797145 0.01 1.0
0.770555763988 0.01 1.0
0.790195330173 0.01 1.0
0.809055114963 0.01 1.0
0.827116507124 0.01 1.0
0.844361683294 0.01 1.0
0.86077362557 0.01 1.0
0.876336138302 0.01 1.0
0.891033864075 0.01 1.0
0.904852298862 0.01 1.0
0.917777806342 0.01 1.0
0.929797631352 0.01 1.0
0.940899912475 0.01 1.0
0.951073693746 0.01 1.0
0.960308935463 0.01 1.0
0.968596524096 0.01 1.0
0.975928281278 0.01 1.0
0.982296971875 0.01 1.0
0.987696311131 0.01 1.0
0.992120970863 0.01 1.0
0.995566584723 0.01 1.0
0.998029752509 0.01 1.0
0.999508043513 0.01 1.0
0.999999998927 0.01 1.0
0.999505133279 0.01 1.0
0.998023934913 0.01 1.0
0.995557865507 0.01 1.0
0.992109358629 0.01 1.0
0.98768181734 0.01 1.0
0.98227961083 0.01 1.0
0.97590807011 0.01 1.0
0.968573482751 0.01 1.0
0.960283086678 0.01 1.0
0.951045063028 0.01 1.0
0.940868528079 0.01 1.0
0.929763524249 0.01 1.0
0.917741010189 0.01 1.0
0.90481284997 0.01 1.0
0.890991801373 0.01 1.0
0.876291503299 0.01 1.0
0.860726462312 0.01 1.0
0.844312038323 0.01 1.0
0.82706442943 0.01 1.0
0.809000655938 0.01 1.0
0.790138543559 0.01 1.0
0.770496705823 0.01 1.0
0.750094525708 0.01 1.0
0.728952136516 0.01 1.0
0.707090402001 0.01 1.0
0.684530895785 0.01 1.0
0.661295880062 0.01 1.0
0.637408283636 0.01 1.0
0.61289167929 0.01 1.0
0.587770260526 0.01 1.0
0.562068817688 0.01 1.0
0.535812713502 0.01 1.0
0.509027858045 0.01 1.0
0.481740683175 0.01 1.0
0.453978116453 0.01 1.0
0.425767554563 0.01 1.0
0.397136836282 0.01 1.0
0.368114215006 0.01 1.0
0.33872833087 0.01 1.0
0.309008182482 0.01 1.0
0.27898309831 0.01 1.0
0.248682707741 0.01 1.0
0.218136911839 0.01 1.0
0.187375853836 0.01 1.0
0.156429889395 0.01 1.0
0.125329556644 0.01 1.0
0.0941055460465 0.01 1.0
0.062788670114 0.01 1.0
0.0314098329994 0.01 1.0
-0.0 0.01 1.0
-0.0314098329994 0.01 1.0
-0.062788670114 0.01 1.0
-0.0941055460465 0.01 1.0
-0.125329556644 0.01 1.0
-0.156429889395 0.01 1.0
-0.187375853836 0.01 1.0
-0.218136911839 0.01 1.0
-0.248682707741 0.01 1.0
-0.27898309831 0.01 1.0
-0.309008182482 0.01 1.0
-0.33872833087 0.01 1.0
-0.368114215006 0.01 1.0
-0.397136836282 0.01 1.0
-0.425767554563 0.01 1.0
-0.453978116453 0.01 1.0
-0.481740683175 0.01 1.0
-0.509027858045 0.01 1.0
-0.535812713502 0.01 1.0
-0.562068817688 0.01 1.0
-0.587770260526 0.01 1.0
-0.61289167929 0.01 1.0
-0.637408283636 0.01 1.0
-0.661295880062 0.01 1.0
-0.684530895785 0.01 1.0
-0.707090402001 0.01 1.0
-0.728952136516 0.01 1.0
-0.750094525708 0.01 1.0
-0.770496705823 0.01 1.0
-0.790138543559 0.01 1.0
-0.809000655938 0.01 1.0
-0.82706442943 0.01 1.0
-0.844312038323 0.01 1.0
-0.860726462312 0.01 1.0
-0.876291503299 0.01 1.0
-0.890991801373 0.01 1.0
-0.90481284997 0.01 1.0
-0.917741010189 0.01 1.0
-0.929763524249 0.01 1.0
-0.940868528079 0.01 1.0
-0.951045063028 0.01 1.0
-0.960283086678 0.01 1.0
-0.968573482751 0.01 1.0
-0.97590807011 0.01 1.0
-0.98227961083 0.01 1.0
-0.98768181734 0.01 1.0
-0.992109358629 0.01 1.0
-0.995557865507 0.01 1.0
-0.998023934913 0.01 1.0
-0.999505133279 0.01 1.0
-0.999999998927 0.01 1.0
-0.999508043513 0.01 1.0
-0.998029752509 0.01 1.0
-0.995566584723 0.01 1.0
-0.992120970863 0.01 1.0
-0.987696311131 0.01 1.0
-0.982296971875 0.01 1.0
-0.975928281278 0.01 1.0
-0.968596524096 0.01 1.0
-0.960308935463 0.01 1.0
-0.951073693746 0.01 1.0
-0.940899912475 0.01 1.0
-0.929797631352 0.01 1.0
-0.917777806342 0.01 1.0
-0.904852298862 0.01 1.0
-0.891033864075 0.01 1.0
-0.876336138302 0.01 1.0
-0.86077362557 0.01 1.0
-0.844361683294 0.01 1.0
-0.827116507124 0.01 1.0
-0.809055114963 0.01 1.0
-0.790195330173 0.01 1.0
-0.770555763988 0.01 1.0
-0.750155797145 0.01 1.0
-0.729015560761 0.01 1.0
-0.707155916465 0.01 1.0
-0.684598435817 0.01 1.0
-0.661365379013 0.01 1.0
-0.637479672922 0.01 1.0
-0.612964888463 0.01 1.0
-0.587845217341 0.01 1.0
-0.562145448176 0.01 1.0
-0.535890942043 0.01 1.0
-0.509107607441 0.01 1.0
-0.481821874729 0.01 1.0
-0.454060670042 0.01 1.0
-0.425851388721 0.01 1.0
-0.397221868281 0.01 1.0
-0.368200360935 0.01 1.0
-0.338815505716 0.01 1.0
-0.309096300221 0.01 1.0
-0.279072071986 0.01 1.0
-0.248772449552 0.01 1.0
-0.218227333225 0.01 1.0
-0.187466865569 0.01 1.0
-0.156521401661 0.01 1.0
-0.125421479137 0.01 1.0
-0.0941977880565 0.01 1.0
-0.0628811406143 0.01 1.0
-0.031502440738 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
0.0 0.01 1.0
