"parallel_domain","Pressure","Velocity:0","Velocity:1","Velocity:2","TurbEner","Dissip","TurbVisc","total_pressure","Points:0","Points:1","Points:2"
1.08173,-1.1594,-0.707198,-0.227106,-6.55933,0.0939955,6.32653,0.000117219,101324,0.0119029,-0.0172882,-0.06
1.06298,-3.74568,-0.717269,-0.475734,-6.63431,0.105036,22.0574,6.87567e-05,101321,0.0145776,-0.0248475,-0.06
1,-3.08329,-0.584072,-0.157617,-6.07784,0.107136,20.5194,6.31829e-05,101322,0.0206709,-0.0204472,-0.06
2,-21.997,-0.118854,-1.25418,-8.20158,0.44179,243.925,9.95418e-05,101303,-0.0108062,-0.0431018,-0.06
2,4.7828,0.444374,-0.863725,-4.11859,0.227334,56.1944,8.8249e-05,101330,-0.0364298,-0.0200402,-0.06
2,-11.2032,-1.0654,0.863294,-7.73596,0.0763851,18.0152,3.35945e-05,101314,-0.020414,0.0325069,-0.06
1,-47.7922,1.01943,-2.95044,-6.00949,8.7092,14940,0.00106509,101277,0.0398184,-0.0393981,-0.06
1.77441,-19.906,0.740171,-0.14122,-6.29863,0.61263,327.831,0.000144495,101305,0.000113894,-0.05,-0.06
1.66796,-18.0796,0.14721,-0.533908,-6.36937,0.601587,292.861,0.000151998,101307,0.00259763,-0.0483854,-0.06
2,-11.1831,-1.06866,0.873214,-7.73509,0.0761707,17.8999,3.35776e-05,101314,-0.020554,0.0324403,-0.06
1,-6.9673,0.506097,-0.854563,-5.85544,0.322819,260.743,8.48291e-05,101318,0.0325008,-0.0228821,-0.06
2,-101.029,-1.43736,0.861139,-11.6024,0.905618,1462.88,8.35597e-05,101224,-0.05,0.0424471,-0.06
2,-7.35235,-0.356563,-0.0844211,-2.97588,0.188355,155.613,2.84186e-05,101318,-0.00397649,0.05,-0.06
2,-7.68034,-2.44066,0.625825,-3.43345,0.375127,685.299,4.46692e-05,101317,-0.0142114,0.05,-0.06
1,-20.9205,0.891326,-2.30384,-7.08376,1.57112,1495.68,0.000311357,101304,0.0382903,-0.0281667,-0.06
1,-60.4813,0.392847,4.48489,-8.13786,1.27382,994.199,0.000180157,101265,0.05,0.0422863,-0.06
2,-3.1584,-0.430044,-0.382864,-7.02556,0.0609908,6.31596,4.55078e-05,101322,-0.00576619,-0.0216939,-0.06
1.44724,-4.97411,-0.662428,-0.146913,-7.0349,0.0602807,10.5266,3.48995e-05,101320,0.00590296,-0.0265309,-0.06
1,-7.33883,1.17899,0.892494,-6.33132,0.659935,393.963,0.000141359,101318,0.05,0.0120019,-0.06
1.22624,-14.6716,0.525799,-0.536786,-6.40752,1.67357,982.696,0.000367161,101310,0.0110914,-0.05,-0.06
2,-20.006,-0.610601,1.82528,-6.4853,0.472231,318.811,0.000101174,101305,-0.05,0.00889941,-0.06
2,-19.2924,1.04468,-1.30621,-4.12145,0.640935,342.945,6.89385e-05,101306,-0.05,-0.0333575,-0.06
1,-62.2211,1.5962,-1.66634,-5.93197,20.0916,41134.6,0.00176966,101263,0.0408045,-0.05,-0.06
1,-56.9714,1.24193,-5.57616,-6.25897,5.75176,9086.44,0.000620739,101268,0.05,-0.0381917,-0.06
1,-53.6963,1.32692,-5.7949,-6.59542,4.77055,7579.45,0.000505459,101271,0.05,-0.0350889,-0.06
1,-44.3398,1.50742,0.359515,-8.15539,2.31488,1776.52,0.000324322,101281,0.0408045,0.05,-0.06
1,-33.0767,0.503409,0.915988,-8.68421,1.84321,2908.65,0.000276757,101292,0.0187382,0.05,-0.06
1,-7.47982,1.17689,0.888949,-6.27506,0.657593,393.051,0.000140658,101318,0.05,0.01168,-0.06
1.63745,-3.86429,-0.39859,0.842789,-6.97641,0.107307,5.69801,0.000168263,101321,-0.00246925,0.0198097,-0.06
2,-5.54532,-0.510023,0.761856,-7.29872,0.0697808,9.91423,4.62121e-05,101319,-0.0106327,0.0261274,-0.06
2,-1.70591,-0.210541,-0.159456,-6.89914,0.0787003,4.54857,0.000104963,101323,-0.00833028,-0.0143422,-0.06
1,-16.7795,0.510175,-0.875373,-6.86926,2.32968,1454.79,0.000493812,101308,0.0161208,-0.05,-0.06
1.511,-16.6849,0.316974,-0.276482,-6.01052,0.711262,353.467,0.000174853,101308,0.00448196,-0.05,-0.06
1,-14.0213,1.28855,0.401335,-4.67366,0.38983,287.41,6.26944e-05,101311,0.05,0.00436216,-0.06
