"parallel_domain","Pressure","Velocity:0","Velocity:1","Velocity:2","TurbEner","Dissip","TurbVisc","total_pressure","Points:0","Points:1","Points:2"
4,-2.12633,-0.744771,-0.00597167,-6.61893,0.266827,69.7261,0.000119399,101323,0.0301781,-0.0384097,-0.04
4,-1.56822,-0.0305826,-0.779622,-4.72093,0.678874,364.337,0.000105625,101323,0.0276837,-0.024376,-0.04
4,-1.55434,-0.0427054,-0.812032,-4.71491,0.683851,372.569,0.000105871,101323,0.0278062,-0.0244545,-0.04
4,-1.53759,-0.0557329,-0.795085,-4.71803,0.677935,364.721,0.000106256,101323,0.0278579,-0.0243523,-0.04
4,-4.20639,-0.298639,1.13521,-5.9182,1.36142,1594.78,0.000116624,101321,0.00878401,-0.0315915,-0.04
3.60507,-4.95423,0.427429,0.0475832,-8.66803,4.43599,7405.52,0.000190816,101320,0.00154262,-0.0370781,-0.04
3.2126,-5.54683,-0.179792,-0.423675,-9.9607,3.99452,8536.25,0.000147308,101319,-0.000622805,-0.0307688,-0.04
3,0.314917,-0.00284631,-0.0188305,-6.74089,0.43097,279.786,7.61541e-05,101325,0.0454927,0.0107909,-0.04
3,0.493643,0.0417284,-0.135842,-6.40543,0.350375,142.311,7.87832e-05,101325,0.0422739,0.00521191,-0.04
3,0.128218,-0.00180786,-0.0333509,-6.8778,0.220233,82.176,5.35089e-05,101325,0.05,0.00947067,-0.04
3,0.486085,0.0421109,-0.137408,-6.40944,0.339735,131.872,7.77242e-05,101325,0.0424646,0.00510735,-0.04
1.15073,-3.96965,-0.931575,0.779533,-6.29958,0.925749,97.2869,0.00199605,101321,-0.0120489,-0.012216,-0.04
1,-3.59537,-0.588752,0.388939,-5.94156,0.789428,140.041,0.00131345,101321,-0.0120398,-0.0157506,-0.04
4,-2.69347,-0.252381,0.0307462,-7.3199,0.463402,107.113,0.000247821,101322,0.0427774,-0.0400366,-0.04
4,-2.65486,-0.217088,0.0076155,-7.27685,0.472958,108.678,0.000251648,101322,0.0442651,-0.0395683,-0.04
4,-2.64289,-0.267325,0.0333633,-7.37087,0.425785,93.5015,0.000236631,101322,0.0421212,-0.038773,-0.04
4,-2.0304,-0.68927,0.142759,-6.77343,0.329546,84.4733,0.000155353,101323,0.0266045,-0.05,-0.04
4,-2.19247,-0.973263,0.618043,-6.49039,0.290582,81.0822,0.00011745,101323,0.0227652,-0.0420486,-0.04
4,-1.90614,-0.802509,0.566671,-6.34547,0.300265,80.9421,0.000126041,101323,0.020796,-0.0448666,-0.04
4,-1.68174,-0.582483,0.321089,-6.39988,0.323261,82.4292,0.000147977,101323,0.0215323,-0.05,-0.04
2.43516,-5.16985,0.321723,-1.5663,-8.17928,2.17607,3925.44,0.000103181,101320,-0.0043135,-0.0304493,-0.04
1.63883,-3.07954,0.0640129,-0.534308,-6.97943,0.931252,1020.87,0.000159411,101322,-0.00762329,-0.0249582,-0.04
1.28226,-5.62988,0.567546,-0.439428,-4.69015,1.13696,1866.39,8.3975e-05,101319,-0.0119139,-0.0307835,-0.04
4,-1.55539,-0.11747,-0.0652057,-4.69919,1.12962,752.603,0.000174157,101323,0.0269905,-0.0175682,-0.04
4,-2.52653,0.695751,0.276351,-4.79546,1.06629,660.354,0.000140083,101322,0.0216275,-0.0197229,-0.04
1.78665,-7.93704,0.304961,-0.604419,-6.81652,4.02713,9361.11,0.000158472,101317,-0.00843568,-0.0432273,-0.04
1,-7.72004,-0.187211,0.550037,-4.928,0.352816,159.589,7.3975e-05,101317,-0.0128047,-0.0454327,-0.04
1.55707,-6.39207,-0.133382,0.222346,-5.749,0.759125,693.55,9.3011e-05,101319,-0.00951866,-0.05,-0.04
3.15713,-0.142027,0.229911,0.181985,-4.93092,0.489566,182.036,0.000126864,101325,0.0334544,0.00148533,-0.04
3.13023,-0.0758771,0.201012,0.14262,-5.02442,0.502095,190.504,0.000125928,101325,0.0337781,0.00291917,-0.04
2.54155,-7.98136,0.552322,-1.06086,-7.33087,5.50716,12955.8,0.000187095,101317,-0.00416151,-0.0406518,-0.04
4,-2.12982,-0.495773,0.069382,-7.09716,0.446781,104.802,0.000243372,101323,0.0369237,-0.05,-0.04
2,-21.1977,-4.7973,-0.171125,-12.0189,18.2486,52342,0.00100485,101304,-0.0323908,0.0155901,-0.04
2,-31.0536,-5.76886,0.152832,-14.0042,32.3708,111565,0.00148218,101294,-0.027222,0.0171591,-0.04
2,0.416703,0.132026,-0.222031,-5.94356,0.531383,463.758,9.57413e-05,101325,-0.0499495,0.0278588,-0.04
2,-0.879359,-0.985845,0.44435,-10.6789,27.5272,99675.5,0.000664655,101324,-0.0370108,0.0263987,-0.04
2,0.398233,0.144565,-0.220307,-5.9312,0.517664,436.122,9.53519e-05,101325,-0.0498937,0.0279238,-0.04
2,-7.02016,0.645842,-0.859691,-9.57106,13.6225,34329.3,0.000471278,101318,-0.0291532,0.0301954,-0.04
2,-7.05706,0.884327,-0.95995,-8.886,12.3666,31588.6,0.000434051,101318,-0.0286647,0.0309279,-0.04
3.54931,0.062323,-0.0787496,-0.254688,-6.13354,0.570427,237.355,0.000130107,101325,0.0406981,-0.00421025,-0.04
3,0.0143834,-0.0321059,0.0903161,-5.17972,0.751186,384.228,0.000148249,101325,0.0309035,0.0152955,-0.04
3,-0.624788,0.134602,0.413465,-4.88754,0.333032,102.431,0.00012619,101324,0.0240884,0.014471,-0.04
3,-0.547192,0.209346,0.386799,-4.91023,0.348934,90.8068,0.000218287,101324,0.0255181,0.00843207,-0.04
3,-0.30213,0.131938,0.261117,-5.02407,0.514209,205.36,0.000214043,101325,0.0280455,0.00962018,-0.04
2,-1.32593,0.0576778,0.00433543,-5.87948,0.364365,112.436,0.000128266,101324,-0.05,0.044425,-0.04
2,-1.48886,-0.0816552,-0.0304399,-5.78372,0.345931,122.057,9.85486e-05,101324,-0.05,0.05,-0.04
3,-0.602407,0.100557,0.386617,-5.00292,0.348329,115.871,0.000121263,101324,0.0230478,0.0162506,-0.04
3,-0.718425,0.119284,0.442576,-4.97702,0.329659,89.6579,0.000174336,101324,0.0220853,0.013925,-0.04
3,-1.20559,-0.283013,0.493144,-5.67047,0.613286,409.645,0.000146521,101324,0.0150915,0.0216783,-0.04
3,-1.21509,-0.283767,0.496694,-5.67006,0.614236,409.872,0.000151432,101324,0.014988,0.0216254,-0.04
3,-1.20876,-0.279299,0.4959,-5.66442,0.610365,406.065,0.000149639,101324,0.0150849,0.0214981,-0.04
3,-2.17046,-0.0797301,0.427083,-6.38583,0.437978,39.5504,0.00122688,101323,0.0140013,0.00893216,-0.04
3,-2.13769,-0.0748302,0.426904,-6.35943,0.433722,39.4526,0.0012009,101323,0.01422,0.00893546,-0.04
4,-2.32916,-0.418989,1.08866,-5.4379,0.381617,183.616,9.71006e-05,101323,0.0131884,-0.0407218,-0.04
4,-1.53684,-0.0581778,-0.794502,-4.74375,0.659532,350.922,0.000103908,101323,0.0279868,-0.0244093,-0.04
4,-1.54584,-0.0584148,-0.802764,-4.71896,0.678599,371.232,0.000105759,101323,0.0278559,-0.024439,-0.04
4,-1.08872,-0.352082,-0.29247,-4.9908,0.946822,616.703,0.000150617,101324,0.0314219,-0.0197176,-0.04
4,-2.16912,-0.669909,-0.0737871,-6.8104,0.299367,75.748,0.000141505,101323,0.0329988,-0.0384968,-0.04
4,-1.84325,-0.503361,-0.180338,-6.61979,0.243161,73.5038,9.23457e-05,101323,0.0350807,-0.0330194,-0.04
4,-2.15166,-0.688808,-0.128899,-6.62073,0.261031,69.7432,0.000113641,101323,0.0316963,-0.0372339,-0.04
4,-2.58815,0.385125,0.541315,-5.06735,0.945845,537.573,0.000142033,101322,0.0164715,-0.0202119,-0.04
2,-26.0916,-4.24413,-0.772122,-20.5447,69.7485,327937,0.00166645,101299,-0.0277581,0.0222775,-0.04
2.34825,-2.11327,-0.988301,-0.0159422,-4.58022,0.498501,139.892,0.000309363,101323,-0.00283415,0.0277922,-0.04
2.35776,-2.09581,-0.983205,-0.015296,-4.57993,0.493037,140.865,0.000284711,101323,-0.00266001,0.027968,-0.04
2.34436,-2.09767,-0.986896,-0.0263675,-4.56542,0.492918,140.33,0.000285903,101323,-0.00291046,0.0280432,-0.04
3,-2.18568,-0.0828519,0.426296,-6.40137,0.443709,38.8428,0.00129541,101323,0.013802,0.00877104,-0.04
3.58781,-2.25731,-0.0299532,0.292005,-6.7958,0.466919,29.3979,0.00213699,101323,0.0128998,-0.00194616,-0.04
3.00556,-2.17016,-0.076292,0.427439,-6.3968,0.439243,38.9856,0.00124607,101323,0.0140173,0.00867345,-0.04
3.33333,0.257344,-0.0586457,-0.352668,-6.73007,0.197132,70.7756,5.18048e-05,101325,0.05,-0.000186474,-0.04
3.69307,0.278104,-0.0565279,-0.331486,-6.52462,0.198688,69.59,5.60747e-05,101325,0.05,-0.00602052,-0.04
1.34588,-5.96683,-1.17053,0.548769,-6.38503,1.94567,89.2234,0.00714584,101319,-0.00987218,0.0019715,-0.04
1.98854,-5.61357,-0.944154,0.442814,-6.76327,1.66103,72.6991,0.00734921,101319,-0.00536416,0.0019158,-0.04
1.70759,-5.91433,-1.28888,0.423125,-6.23967,1.92153,96.9809,0.00652018,101319,-0.00831451,0.00718576,-0.04
3,-0.413489,-0.0677934,0.0386584,-7.07169,0.359056,223.126,6.90897e-05,101325,0.0219934,0.0422579,-0.04
2.19602,-1.93551,-0.492937,-0.252876,-6.20577,0.175708,72.94,3.70943e-05,101323,-0.00328908,0.05,-0.04
2,-2.1659,-0.51101,-0.413892,-6.08224,0.357489,159.122,6.43536e-05,101323,-0.00703398,0.0419439,-0.04
2.41943,-1.33754,-0.529344,-0.258837,-6.1624,0.322419,124.003,6.79266e-05,101324,0.00114175,0.042968,-0.04
2.13477,-2.13717,-0.702629,-0.261121,-5.47559,0.416557,154.11,0.000153628,101323,-0.00547255,0.0362706,-0.04
2,-0.316664,-0.20006,-0.340367,-6.84069,2.26783,5503.92,0.000140186,101325,-0.0485354,0.026365,-0.04
2,0.422891,0.135518,-0.230899,-5.90229,0.501095,412.028,9.44077e-05,101325,-0.05,0.0277871,-0.04
2,-4.91274,-2.2393,-1.08319,-12.3664,12.8336,36008.1,0.000408674,101320,-0.0397513,0.0166331,-0.04
2,-0.762013,-0.0608253,-0.867441,-5.14749,0.278251,158.212,4.96728e-05,101324,-0.05,0.0189095,-0.04
3.02082,0.482918,0.0377032,-0.154513,-6.42047,0.332188,128.612,7.64134e-05,101325,0.0428001,0.0046896,-0.04
1,-5.29464,0.631945,0.140329,-3.96218,0.721977,513.474,9.1012e-05,101320,-0.0135493,-0.0304316,-0.04
1,-5.15285,0.580564,0.686764,-3.95757,0.641024,474.76,7.91211e-05,101320,-0.0148231,-0.0300632,-0.04
3,-0.0343881,-0.126507,0.097844,-5.44219,0.705446,393.583,0.00012073,101325,0.0258784,0.0229452,-0.04
3,-0.193359,-0.111863,0.148084,-5.17271,0.787185,457.878,0.000129108,101325,0.0232761,0.0224224,-0.04
3,0.0852479,0.130418,0.0228705,-5.17842,0.756737,379.361,0.000155607,101325,0.0344708,0.00891817,-0.04
3,0.118609,0.0463424,-0.00572971,-5.76816,0.550028,284.115,0.000111975,101325,0.0362778,0.010238,-0.04
3,0.0955781,0.00249098,0.0539471,-5.2556,0.699175,341.518,0.000141534,101325,0.0324359,0.0130695,-0.04
2,-5.07549,-2.27285,-1.09363,-12.5935,13.3655,37543,0.000423761,101320,-0.039003,0.0164584,-0.04
1,-5.54753,-0.00921683,-1.25265,-9.72895,6.60631,20684.4,0.000217049,101319,-0.0442305,-0.00266107,-0.04
1,-6.84029,-0.280276,-1.29266,-11.6561,8.71218,27614.8,0.000265548,101318,-0.0423016,-0.00645959,-0.04
1,-7.95486,-0.576388,-1.68524,-13.945,10.2493,32450.6,0.000299695,101317,-0.0396115,-0.00507115,-0.04
2.33069,-2.10333,-0.978177,-0.0402224,-4.58507,0.492667,142.256,0.000282171,101323,-0.00320497,0.0282263,-0.04
2.60977,-1.73665,-0.781018,0.142643,-4.89043,0.709319,354.78,0.000235197,101323,0.00218931,0.0291633,-0.04
2.96272,-1.65336,-0.474862,0.413219,-5.52718,0.852164,481.589,0.000425791,101323,0.00831452,0.0269787,-0.04
2.88528,-2.63568,-0.489261,0.467246,-5.85113,0.453163,56.8925,0.000981003,101322,0.00543943,0.0185952,-0.04
4,-1.03527,-0.228522,-0.188791,-6.55999,0.46755,227.339,0.000103167,101324,0.0475798,-0.0189483,-0.04
4,-0.580211,-0.225129,-0.294863,-5.99861,1.03268,545.925,0.000204465,101324,0.0394095,-0.0132586,-0.04
4,-2.32607,-0.377051,0.00711637,-6.63078,0.507233,60.9951,0.00202549,101323,0.00588678,-0.0125576,-0.04
4,-1.97965,-0.234805,0.439227,-5.61364,0.713494,322.058,0.000175015,101323,0.0111552,-0.0198147,-0.04
3,-0.117806,-0.0999993,-0.109636,-7.16189,0.385877,92.2244,0.00018681,101325,0.0369237,0.05,-0.04
3,-0.479347,-0.135593,-0.0649544,-7.17555,0.248815,75.1253,9.70911e-05,101325,0.0266045,0.05,-0.04
2.88735,-2.70992,-0.471218,0.475529,-5.98355,0.48225,51.1486,0.00132396,101322,0.00529062,0.0169092,-0.04
2.96916,-3.55722,-0.358177,0.297522,-7.01265,0.650444,15.5299,0.0054223,101321,0.00401154,0.00407962,-0.04
1.57075,-2.91745,-0.224249,-0.2073,-6.04105,0.547673,126.762,0.00176753,101322,-0.00714558,-0.0173697,-0.04
3,0.0107471,-0.156496,-0.159271,-7.30872,0.244462,77.2797,9.4404e-05,101325,0.030784,0.039728,-0.04
1.82625,-14.0371,-2.18828,-0.410143,-10.4881,8.37684,18056.2,0.000705327,101311,-0.0335165,0.0100535,-0.04
2.32536,-2.22334,-1.01352,-0.00687065,-4.60855,0.55002,140.159,0.000466527,101323,-0.00312164,0.0272671,-0.04
2.7522,-2.99383,-0.613786,0.46262,-5.85872,0.630994,60.0336,0.00149628,101322,0.00350649,0.017032,-0.04
2.85774,-2.69532,-0.502751,0.468059,-5.85973,0.470574,53.2447,0.00106482,101322,0.00492561,0.017971,-0.04
2,-2.61757,0.206925,-0.203276,-6.86157,0.265575,66.7992,0.000118052,101322,-0.0327108,0.05,-0.04
2,-1.53794,0.149925,0.0111423,-6.02376,0.37157,104.381,0.000147024,101323,-0.05,0.0403974,-0.04
1.74522,-17.6257,-2.07099,-0.147893,-9.45445,5.95222,8952.42,0.000809453,101307,-0.0313109,0.00724068,-0.04
1.73092,-17.7754,-2.05631,-0.147376,-9.52619,5.9702,9000.46,0.000808578,101307,-0.0311159,0.00703015,-0.04
2,-4.39932,-1.38422,0.358504,-5.85404,1.27165,110.06,0.00252159,101321,-0.00579814,0.0159623,-0.04
2,-4.92283,-2.32964,-0.374822,-3.97683,1.97342,312.413,0.00142665,101320,-0.0121815,0.0212728,-0.04
2,-6.26214,-1.94163,0.477667,-5.66863,4.09569,393.619,0.00590964,101319,-0.010197,0.0124351,-0.04
2.09476,-5.31016,-1.26733,0.378843,-6.13829,1.39053,99.9419,0.00353699,101320,-0.00611986,0.0121834,-0.04
3,0.0115209,-0.0498409,0.0815858,-5.24731,0.749742,385.306,0.000144416,101325,0.0300348,0.0164388,-0.04
3,-0.487824,-0.362658,0.0611624,-7.07593,1.78002,1851.27,0.000168593,101325,0.0211826,0.0301583,-0.04
3.66757,-2.26977,-0.0238734,0.273271,-6.85036,0.470534,28.1688,0.00225638,101323,0.012745,-0.00340408,-0.04
3.15724,-0.138661,0.223733,0.169771,-4.99413,0.489072,182.622,0.000125365,101325,0.0339823,0.00133232,-0.04
3.03266,0.379455,0.0813169,-0.0759471,-6.10777,0.373182,143.574,8.80718e-05,101325,0.0406012,0.00425344,-0.04
3,0.491676,0.0492774,-0.133629,-6.35415,0.368416,150.487,8.26159e-05,101325,0.0421279,0.00507936,-0.04
3,0.488489,0.0455633,-0.13831,-6.39097,0.350092,139.063,7.92386e-05,101325,0.0422903,0.00494699,-0.04
4,-2.37771,-0.413459,1.10916,-5.40772,0.42074,238.126,9.82528e-05,101323,0.0130879,-0.0405202,-0.04
4,-2.33075,-0.407796,1.09813,-5.42637,0.466998,365.947,9.97079e-05,101323,0.0130739,-0.0406045,-0.04
1.33563,-7.71393,1.15345,-1.31836,-7.0975,2.09602,3674.15,0.000127098,101317,-0.0396485,0.00482374,-0.04
1.1648,-5.97778,1.16844,-1.03682,-5.80646,1.37699,2260.23,0.000104664,101319,-0.0441582,0.00232873,-0.04
1.2543,-8.62157,1.24023,-1.35269,-7.89692,2.18402,4033.39,0.000126367,101316,-0.0394946,0.00262596,-0.04
4,-2.51694,0.0720232,0.611651,-5.91092,1.26427,1929.86,0.000141918,101322,0.00796729,-0.0491048,-0.04
4,-3.70066,0.264981,0.489617,-6.94163,2.6625,4202.32,0.000167424,101321,0.00623265,-0.0458199,-0.04
1,-4.96028,-0.000441238,0.143405,-6.12791,0.298632,93.8381,0.000125167,101320,-0.05,-0.0472634,-0.04
1,-6.28677,0.218199,0.389008,-6.47304,0.303082,83.6668,0.000139188,101319,-0.0449215,-0.0405078,-0.04
1,-5.93235,0.222271,0.265844,-6.24409,0.360772,104.196,0.00016019,101319,-0.05,-0.0409482,-0.04
4,-2.41189,-0.265179,0.0117184,-6.9203,0.576244,150.43,0.000275237,101323,0.05,-0.05,-0.04
4,-2.41739,-0.22747,0.00359125,-7.06535,0.572038,139.675,0.000290809,101323,0.05,-0.0474723,-0.04
4,-2.45022,-0.274861,0.0338229,-7.10601,0.566996,139.977,0.00028875,101323,0.0484744,-0.048695,-0.04
4,-1.55898,-0.054621,-0.807751,-4.7213,0.665449,354.822,0.000104417,101323,0.0278536,-0.0245025,-0.04
1,-4.63573,-1.04137,0.551201,-6.4175,1.39329,63.5288,0.00549674,101320,-0.0115177,-0.00360785,-0.04
1.23501,-8.89806,-2.26396,0.771431,-4.90185,4.09452,565.79,0.00469123,101316,-0.0195792,-0.000855907,-0.04
1.18106,-8.93798,-2.32746,0.788166,-4.79681,4.17983,597.519,0.00429207,101316,-0.0205125,-0.00180263,-0.04
1.99112,-4.42766,-0.814235,0.232223,-6.68122,1.18669,57.9761,0.00539475,101321,-0.00529126,-0.0059526,-0.04
1.99698,-3.4826,-0.672752,0.157128,-6.76649,0.765582,39.3638,0.00426138,101322,-0.00489992,-0.0102681,-0.04
1,-13.6136,-2.39938,2.64476,-5.71479,1.43806,1620.19,0.000339064,101311,-0.0244581,-0.0131274,-0.04
1,-29.1475,-3.36754,0.0468985,-15.9479,7.71688,31369,0.000230979,101296,-0.03,-0.0113395,-0.04
1.17878,-8.87873,-2.35872,0.924118,-4.73237,4.16782,624.849,0.00392159,101316,-0.021044,-0.00243941,-0.04
1.00549,-21.1945,-3.30322,-1.82694,-13.912,8.71548,23122,0.00046799,101304,-0.0297202,-0.00400309,-0.04
1,-21.5249,-3.32651,-1.90118,-14.181,8.82742,23735.3,0.000360279,101303,-0.029964,-0.00408544,-0.04
4,-1.31436,-0.388876,-0.15383,-5.8412,0.436613,215.03,9.77054e-05,101324,0.0356092,-0.0181794,-0.04
4,-1.07755,-0.418597,-0.287777,-5.76432,0.38142,191.474,7.82338e-05,101324,0.0352433,-0.0215697,-0.04
3.35373,-0.0317066,0.0921954,-0.00981973,-5.43857,0.521317,198.446,0.000129053,101325,0.0365831,-0.00138781,-0.04
3.19407,-0.128016,0.228116,0.18215,-4.93523,0.492905,182.404,0.000127722,101325,0.0334491,0.000904877,-0.04
2,-6.88746,-0.552839,-1.67718,-6.04391,3.54263,6686.23,0.000231277,101318,-0.0191883,0.0302679,-0.04
2,-13.0878,-3.54738,1.21922,-3.75279,7.51206,993.453,0.00582306,101312,-0.0184439,0.0109382,-0.04
1.22049,-9.2095,-2.40537,0.823309,-4.71292,4.60407,642.059,0.00455759,101316,-0.020987,-0.00121129,-0.04
1.60948,-2.60055,0.111568,-1.10785,-6.00231,0.635304,581.371,8.41025e-05,101322,-0.0485435,0.00915668,-0.04
1.33008,-2.65986,0.50974,-0.890342,-5.05259,0.418677,236.299,7.6397e-05,101322,-0.05,0.0049537,-0.04
1,-6.3673,0.000329321,2.22099,-4.58889,0.45687,188.615,0.000156561,101319,-0.0198963,-0.019616,-0.04
1,-5.58607,-0.261063,1.77889,-5.14751,0.622906,160.634,0.000799468,101319,-0.0174207,-0.0173025,-0.04
1,-4.6702,-0.0694011,0.0722646,-6.05664,0.283481,97.6443,0.000105287,101320,-0.05,-0.05,-0.04
1,-4.94132,-0.0278272,0.167903,-6.2072,0.258954,86.2734,0.000102461,101320,-0.0471548,-0.05,-0.04
1,-4.69447,-0.0366046,0.116152,-6.18194,0.274159,91.0629,0.000108791,101320,-0.0488821,-0.0488481,-0.04
4,-1.84805,-0.53168,0.409951,-6.2867,0.334677,87.4242,0.000148668,101323,0.0187393,-0.05,-0.04
4,-2.55283,-0.0265235,0.60832,-5.9558,0.496063,279.716,0.000116276,101322,0.00874245,-0.0492035,-0.04
4,-2.49926,-0.0368405,0.535751,-6.00526,0.485946,270.279,0.000117825,101322,0.00908416,-0.05,-0.04
4,-2.96667,-0.17155,1.12555,-4.83132,1.59661,1209.34,0.000207813,101322,0.0134104,-0.0219598,-0.04
4,-3.32359,-0.0890829,1.27462,-3.73257,1.59225,1266.22,0.000190597,101322,0.01757,-0.0248431,-0.04
4,-2.85137,0.50686,0.610953,-4.16916,0.880647,521.703,0.000121389,101322,0.0202459,-0.0224622,-0.04
3.86103,-5.21742,0.481827,0.34275,-7.98683,4.96675,8362.65,0.000215292,101320,0.00272797,-0.041411,-0.04
2.98349,-3.75328,-0.371742,0.275195,-7.08667,0.669533,13.6187,0.00617961,101321,0.0027849,-0.000188556,-0.04
2.46158,-4.45179,-0.898125,0.280348,-6.38315,1.16557,53.9949,0.00536136,101321,-0.00229161,0.00669003,-0.04
3,-0.510763,0.237115,0.351971,-4.88048,0.421913,136.342,0.000245673,101324,0.0264612,0.00677515,-0.04
3,-0.462551,0.23182,0.330731,-4.90344,0.463466,166.274,0.000247955,101325,0.0270969,0.00667456,-0.04
3.47722,-1.06076,0.230481,0.393376,-5.60399,0.361534,74.8477,0.000357107,101324,0.0245932,-0.00133121,-0.04
3.98419,-0.343067,0.201329,0.167916,-4.91194,0.921454,362.638,0.000227249,101325,0.0305027,-0.00777216,-0.04
4,-2.14965,-0.487124,0.0643248,-7.10829,0.450115,105.195,0.000246245,101323,0.03732,-0.05,-0.04
4,-2.13463,-0.484028,0.0648199,-7.10981,0.451532,105.585,0.000247037,101323,0.0374153,-0.0498644,-0.04
3,-1.27341,-0.46287,0.390823,-5.27841,1.00647,646.383,0.000159638,101324,0.0093424,0.0306959,-0.04
3,-1.23757,-0.459466,0.383492,-5.33512,1.09249,722.635,0.000166022,101324,0.00964405,0.0309803,-0.04
2.98148,-1.23629,-0.470622,0.355273,-5.35366,1.06392,684.345,0.000165745,101324,0.00927592,0.031117,-0.04
3,-0.166366,-0.123645,-0.0924772,-7.22768,0.282354,132.586,8.03887e-05,101325,0.0271928,0.0402537,-0.04
4,-4.06804,-0.295454,1.19266,-5.69635,1.22881,1114.86,0.000120272,101321,0.00913513,-0.0314087,-0.04
4,-4.06422,-0.313317,1.15324,-5.72976,1.20544,1100.43,0.000116937,101321,0.00895159,-0.0315334,-0.04
4,-4.09357,-0.302015,1.20286,-5.71876,1.27688,1239.87,0.000120853,101321,0.0090356,-0.0315839,-0.04
4,-2.32948,-0.384502,-0.00498614,-6.65441,0.505006,57.6279,0.0020542,101323,0.00573696,-0.0124377,-0.04
3,-0.0911313,-0.101424,-0.113481,-7.16015,0.391586,93.0649,0.000190134,101325,0.0372935,0.0497883,-0.04
3,-0.094723,-0.0998421,-0.112888,-7.16226,0.391654,92.9425,0.000190511,101325,0.03732,0.05,-0.04
1.16647,-7.7441,-0.118339,0.492389,-4.88617,0.391763,222.303,6.62371e-05,101317,-0.0118065,-0.0411402,-0.04
1.60507,-2.25141,0.243793,-1.04753,-5.20173,0.353726,172.492,7.33125e-05,101323,-0.05,0.0092403,-0.04
2.47632,-3.35634,-0.517245,0.121278,-6.82741,0.637616,27.1404,0.0045532,101322,-0.00131012,-0.00807148,-0.04
2.29537,-3.04872,-0.548631,0.0182246,-6.76209,0.599582,39.5447,0.00335275,101322,-0.00326536,-0.0123223,-0.04
1,-6.21895,0.265216,0.436682,-6.7016,0.249026,63.5911,0.000121056,101319,-0.0403294,-0.0395336,-0.04
1,-6.10048,0.199513,0.389026,-6.61815,0.265402,77.5317,0.000115903,101319,-0.042279,-0.0418196,-0.04
1,-6.25154,0.176393,0.424047,-6.58886,0.244181,72.4961,0.000105421,101319,-0.0407267,-0.0446048,-0.04
1,-14.6117,-2.33567,-2.94668,-21.4518,12.644,42079.7,0.000359813,101310,-0.0371555,-0.00684702,-0.04
1,-8.74796,1.23703,1.01043,-5.72729,0.325473,144.844,9.79317e-05,101316,-0.0390009,-0.0246514,-0.04
1,-6.4586,0.27259,0.470432,-6.70003,0.197989,57.5059,7.70121e-05,101319,-0.0335809,-0.0472128,-0.04
1,-7.10253,0.287458,0.671989,-6.21404,0.344442,78.2202,0.000173581,101318,-0.0497265,-0.0306933,-0.04
1,-6.28892,0.386508,0.468391,-6.4877,0.230306,64.2074,0.000106109,101319,-0.0397005,-0.0361714,-0.04
3,0.0981699,-0.130418,-0.116039,-7.29803,0.208307,48.6609,0.000101078,101325,0.0391813,0.0325247,-0.04
3,0.370809,-0.150519,-0.0700841,-7.06987,0.432362,102.16,0.000217356,101325,0.0490445,0.0409196,-0.04
3,0.034884,-0.123701,-0.0747286,-7.38024,0.347288,78.7996,0.000180303,101325,0.0399183,0.0399106,-0.04
4,-4.12227,-0.286951,1.18526,-5.72584,1.19996,1118.25,0.000114501,101321,0.00896894,-0.0317027,-0.04
2.79418,-2.67942,-0.591843,-0.775291,-7.14521,0.720582,874.718,0.000204328,101322,-0.00259561,-0.0227096,-0.04
3,-0.378146,-0.34801,-0.0147265,-7.00873,1.7176,1670.82,0.000172008,101325,0.0216689,0.0302367,-0.04
3,-0.294879,-0.332818,-0.000101256,-6.87099,1.43553,1253.34,0.000156663,101325,0.0220366,0.0299489,-0.04
3,-0.295686,-0.332142,-0.0322288,-6.96801,1.3818,1228.58,0.000147892,101325,0.021911,0.0305836,-0.04
3,-0.401603,-0.323782,0.0374315,-6.99113,1.66042,1673.6,0.000162852,101325,0.0213734,0.0305576,-0.04
2,-2.84243,-0.331039,-0.222593,-6.48073,0.275782,122.113,6.09754e-05,101322,-0.0134981,0.05,-0.04
2,-2.22101,-0.505135,-0.412894,-6.09363,0.362751,162.348,6.51852e-05,101323,-0.00734726,0.0419144,-0.04
3,0.0946424,-0.129483,-0.11353,-7.29122,0.198657,47.1297,9.44971e-05,101325,0.0389863,0.0318414,-0.04
3,-0.0308497,-0.0543322,0.108801,-5.71467,0.566743,264.776,0.000114372,101325,0.0303756,0.023247,-0.04
3.61213,-0.0331577,-0.0628367,-0.231884,-6.01457,0.749988,359.185,0.000159214,101325,0.0399783,-0.00483318,-0.04
1,-6.4004,0.501696,0.839164,-6.35268,0.17639,43.7427,7.57451e-05,101319,-0.032577,-0.0371172,-0.04
2,-7.16663,-0.544855,-1.73627,-6.17069,3.72403,7106.17,0.000238252,101318,-0.0197693,0.02999,-0.04
1,-6.18713,0.637125,1.66308,-4.7877,0.243163,114.459,4.80662e-05,101319,-0.022519,-0.0295641,-0.04
1,-6.38302,0.139394,2.25849,-4.51472,0.397376,187.332,8.35024e-05,101319,-0.0200912,-0.0204187,-0.04
1,-7.12983,0.128943,2.04215,-5.2662,0.567301,636.084,8.57494e-05,101318,-0.0213077,-0.0202337,-0.04
1,-6.85569,0.198626,0.506767,-6.72331,0.222272,69.9972,6.94736e-05,101318,-0.0278045,-0.05,-0.04
