"parallel_domain","Pressure","Velocity:0","Velocity:1","Velocity:2","TurbEner","Dissip","TurbVisc","total_pressure","Points:0","Points:1","Points:2"
2.25471,-0.215189,-0.0985245,-0.0399531,-6.60223,0.66426,3.41463,0.0192441,101325,-0.00655452,-0.000558289,-0.06
3.05905,-0.279682,-0.0872015,0.03384,-6.65076,0.655969,3.00947,0.0194254,101325,-0.0064689,0.00489172,-0.06
2.97242,-0.243297,-0.121349,0.0320124,-6.63313,0.659977,3.37929,0.0172587,101325,-0.00878332,0.00504722,-0.06
3,-0.421818,-0.0232173,0.140376,-6.6438,0.67102,3.59098,0.0170265,101325,-0.0014287,0.0110306,-0.06
3.23495,-0.431436,0.0223954,0.0280203,-6.70968,0.653012,1.9134,0.0266149,101325,0.00130369,0.00395877,-0.06
3.37212,1.09316,-0.00871994,0.27575,-5.788,0.346858,19.6839,0.00118857,101326,0.00580033,0.022898,-0.06
3.40427,1.11935,-0.0073312,0.27955,-5.77244,0.34982,23.5185,0.00116568,101326,0.00629125,0.02305,-0.06
3,-0.242311,-0.116909,0.0431458,-6.63188,0.65795,3.39244,0.0170129,101325,-0.00854041,0.00561445,-0.06
3,-0.24786,-0.121045,0.0373971,-6.63561,0.660234,3.37147,0.0173743,101325,-0.00879231,0.00530638,-0.06
1,1.71124,-0.256993,-0.0524784,-5.717,0.28241,107.52,8.5745e-05,101327,-0.0315203,-0.0125933,-0.06
4,1.33375,0.278281,0.107106,-5.66797,0.465641,61.4873,0.000609511,101326,0.0222941,0.0138506,-0.06
4,2.35958,-0.0744037,-0.0691936,-7.15202,0.295626,67.4446,0.000106493,101327,0.0403647,0.0206353,-0.06
4,1.95214,0.125363,0.021336,-5.96983,0.867033,200.663,0.00025857,101327,0.0315839,0.0133474,-0.06
4,1.93602,0.13186,0.024492,-5.93237,0.882619,204.24,0.000263128,101327,0.0312836,0.0131199,-0.06
4,1.93731,0.130978,0.0243164,-5.9363,0.882518,204.291,0.000262579,101327,0.0313344,0.0131206,-0.06
4,1.99317,-0.0366757,-0.0183128,-6.48163,0.709593,164.959,0.000206923,101327,0.0317429,0.021362,-0.06
3.40547,2.37193,-0.0646956,-0.0337683,-6.72199,0.199534,60.2808,6.04129e-05,101327,0.0397397,0.00313205,-0.06
2,1.68525,-0.0998778,0.16968,-7.68645,0.242292,56.4613,0.000119118,101327,0.0414278,-0.0311677,-0.06
2,1.6042,-0.00410531,-0.0649285,-5.58557,0.357392,125.322,0.000111994,101327,0.0231306,-0.0211069,-0.06
2,1.62835,-0.0815153,0.171448,-7.45927,0.220214,51.1555,0.000112702,101327,0.0419196,-0.0268957,-0.06
2,1.63134,-0.0832839,0.170602,-7.45043,0.219022,51.0162,0.000111895,101327,0.0419341,-0.0266562,-0.06
2,1.58728,0.094794,-0.0349952,-5.73251,0.510968,142.61,0.000183335,101327,0.0304222,-0.0123858,-0.06
2,1.94467,-0.140775,0.139543,-6.94689,0.200504,67.2233,6.65903e-05,101327,0.00448196,-0.05,-0.06
1,2.02963,-0.021859,0.0606054,-6.98031,0.273266,103.518,7.57309e-05,101327,-0.0393746,-0.0130536,-0.06
3,1.74255,-0.122069,0.125216,-6.1969,0.109305,36.8393,3.24988e-05,101327,-0.0193973,0.0310319,-0.06
4,2.99488,-0.0415429,-0.00557296,-6.96246,0.209964,63.2036,5.58403e-05,101328,0.0418942,0.0123389,-0.06
2,0.349993,0.1168,-0.249481,-6.20657,0.554894,8.12366,0.00628903,101325,0.00802692,-0.0149171,-0.06
2.42617,-0.0297737,0.186538,-0.132186,-6.46593,0.608118,4.44704,0.0114777,101325,0.0125478,-0.00588993,-0.06
2.22705,0.149417,0.124415,-0.187022,-6.35185,0.583145,5.50158,0.00990918,101325,0.00763623,-0.0106593,-0.06
2,0.347431,0.160097,-0.249435,-6.19616,0.555046,9.09596,0.00503458,101325,0.0121299,-0.0141088,-0.06
1,2.09735,0.0601371,0.0794088,-7.2478,0.279837,82.2786,0.000102223,101327,-0.0465432,-0.015384,-0.06
1,2.3631,0.0631398,0.0526887,-7.21382,0.328004,96.8311,0.000119191,101327,-0.05,-0.0220228,-0.06
1.11284,0.852157,-0.318553,-0.132459,-5.76205,0.404771,15.2048,0.00233444,101326,-0.0228202,-0.00447277,-0.06
3.97221,1.77526,0.101873,0.122054,-5.67694,0.39247,109.892,0.000265652,101327,0.0204612,0.0225441,-0.06
3.92913,1.1146,0.104729,0.292689,-5.76113,0.310748,29.6884,0.000751022,101326,0.0125419,0.0217532,-0.06
3.91371,1.99987,0.103305,0.0159573,-6.04574,0.787617,184.017,0.000234616,101327,0.0325081,0.011688,-0.06
4,2.99384,-0.0415236,-0.00560223,-6.96224,0.209925,63.185,5.5824e-05,101328,0.0418862,0.0123322,-0.06
4,1.93882,0.130839,0.0241958,-5.93571,0.881924,204.199,0.000262374,101327,0.0313479,0.0130785,-0.06
4,2.23926,-0.108497,-0.0749603,-7.13857,0.272555,64.57,9.89949e-05,101327,0.0371784,0.0240608,-0.06
3.98215,1.75441,-0.0959568,-0.125694,-7.23022,0.256555,79.5824,9.3931e-05,101327,0.0214175,0.0419026,-0.06
4,1.73597,-0.105581,-0.124021,-7.23984,0.257375,78.7822,9.65053e-05,101327,0.022394,0.0410501,-0.06
4,2.46983,-0.0483535,-0.157771,-7.12818,0.368314,88.1974,0.000168762,101327,0.049158,0.0261015,-0.06
4,2.45258,-0.0419077,-0.155557,-7.11934,0.364294,89.3502,0.000166835,101327,0.05,0.0259646,-0.06
3,1.86288,-0.0420078,0.00963766,-7.42187,0.128145,35.1522,5.5762e-05,101327,-0.031126,0.032288,-0.06
3,2.02153,0.057914,0.0306396,-7.20177,0.17907,50.2077,8.08355e-05,101327,-0.023885,0.0400257,-0.06
1,2.11235,-0.0433557,0.0488561,-6.80576,0.282079,105.807,8.1728e-05,101327,-0.0383334,-0.0119337,-0.06
1,0.968769,-0.144896,-0.312087,-5.49082,0.384156,46.0121,0.000750422,101326,-0.0128505,-0.0225559,-0.06
1,1.01145,-0.254312,-0.200161,-5.51692,0.386982,40.73,0.00106131,101326,-0.0195676,-0.0168416,-0.06
1,1.04441,-0.242449,-0.191801,-5.5145,0.374618,48.2851,0.000828278,101326,-0.0202578,-0.0181602,-0.06
1,0.950036,-0.151638,-0.316838,-5.49219,0.391183,41.7186,0.000882857,101326,-0.0124582,-0.0218065,-0.06
1.0153,0.296685,-0.163672,-0.223115,-6.25654,0.62123,8.33823,0.00673465,101325,-0.0107961,-0.0136269,-0.06
1.04367,0.908441,-0.147423,-0.318518,-5.52835,0.397868,40.5303,0.00118349,101326,-0.0115255,-0.0216263,-0.06
2,1.51438,0.0054647,-0.158552,-5.50519,0.255763,59.6464,0.000157482,101327,-0.00230874,-0.0304981,-0.06
2,0.958287,0.201547,-0.17293,-5.67169,0.373163,28.506,0.00136175,101326,0.0200069,-0.0140714,-0.06
2,1.91006,-0.103466,0.134245,-6.84373,0.312523,94.6433,0.000108024,101327,0.0187382,-0.05,-0.06
3.55335,1.38508,-0.0180283,0.200089,-5.75625,0.353525,61.2484,0.000837567,101326,0.00892706,0.0251243,-0.06
3.47056,1.11956,0.0126774,0.27276,-5.79377,0.34842,21.0514,0.00116519,101326,0.00702445,0.0226171,-0.06
1,1.66653,0.18776,0.00148355,-6.95443,0.326089,87.8133,0.000140148,101327,-0.0235344,-0.05,-0.06
3,1.61654,-0.26475,0.26099,-5.7193,0.151633,30.382,0.000132067,101327,-0.0197183,0.0253783,-0.06
3,1.55427,-0.247524,0.242457,-5.7878,0.223915,61.2364,0.000125103,101327,-0.0240553,0.0225497,-0.06
3,1.48897,-0.352902,0.348077,-5.40964,0.172381,28.1517,0.000175166,101326,-0.0195783,0.022247,-0.06
2,0.986158,0.18873,-0.153633,-5.71766,0.357335,32.6696,0.0012117,101326,0.0214145,-0.0143719,-0.06
2,1.38017,0.060287,-0.100455,-5.63228,0.331012,75.5791,0.000520405,101326,0.0219496,-0.0188827,-0.06
2,1.43266,0.0628135,-0.206581,-5.5086,0.289373,69.2015,0.000265926,101326,0.0186109,-0.0225317,-0.06
3.20054,-0.443083,0.0211196,0.0215044,-6.71545,0.651884,1.79779,0.0269763,101325,0.000940099,0.00335722,-0.06
2.93444,-0.346526,0.0367704,-0.0315744,-6.68488,0.641935,1.8219,0.0256248,101325,0.0021265,-5.97089e-05,-0.06
3.3723,2.35956,-0.0631299,-0.0363938,-6.69874,0.191695,57.4172,5.9687e-05,101327,0.0396694,0.00272257,-0.06
2.18283,1.99339,-0.0704747,-0.0017735,-6.67883,0.268242,78.006,8.81014e-05,101327,0.0386958,-0.00550314,-0.06
3.36443,2.38715,-0.0720327,-0.0368544,-6.73611,0.190153,57.8436,5.84327e-05,101327,0.0398838,0.00271827,-0.06
2.10125,2.07613,-0.102799,-0.00187668,-6.81226,0.266131,80.4612,8.48676e-05,101327,0.0394227,-0.0058874,-0.06
2,1.45722,0.0135728,-0.0304941,-6.20314,0.213046,79.6011,6.22311e-05,101326,0.0224553,-0.028698,-0.06
1.50305,0.148827,-0.211001,-0.0941503,-6.3424,0.604282,7.05388,0.0113714,101325,-0.014121,-0.00344307,-0.06
1,1.53608,0.0354414,-0.028349,-6.4178,0.570773,174.311,0.000162754,101327,-0.0231258,-0.0289235,-0.06
4,1.76925,-0.0963774,-0.129514,-7.22303,0.252815,78.5028,9.31414e-05,101327,0.021731,0.0409367,-0.06
3.51845,2.10295,0.0168135,-0.118893,-7.0081,0.251759,125.72,5.50254e-05,101327,0.0128809,0.0399947,-0.06
4,1.8307,0.169765,0.0264664,-5.58291,0.267495,65.6394,0.000103923,101327,0.0313802,0.00445146,-0.06
1,1.69229,0.152729,0.00867766,-7.08581,0.305991,86.8457,0.000116179,101327,-0.021315,-0.044146,-0.06
1,0.31126,-0.16515,-0.222527,-6.24387,0.618887,8.75459,0.00662931,101325,-0.0111229,-0.0136901,-0.06
3,1.46479,-0.112455,0.193668,-5.49088,0.175494,28.0075,0.000172067,101326,-0.00437066,0.0282971,-0.06
3,1.92331,0.123125,0.0396164,-7.60985,0.314727,79.8949,0.000145608,101327,-0.0337831,0.05,-0.06
2.49005,-0.279768,0.0357116,-0.104104,-6.65427,0.642581,1.98932,0.0238814,101325,0.00224881,-0.00446755,-0.06
1.62819,-0.130703,-0.0497578,-0.210466,-6.51098,0.627687,4.07217,0.0140979,101325,-0.00381247,-0.0112341,-0.06
2,1.7357,-0.128436,0.166865,-8.03458,0.273189,63.8265,0.000127805,101327,0.0406527,-0.0376316,-0.06
2,1.99197,-0.119989,0.108635,-6.74704,0.295198,95.24,9.26566e-05,101327,0.0161208,-0.05,-0.06
2,1.34491,0.33413,-0.415493,-5.65666,0.143213,49.2552,4.10103e-05,101326,0.016455,-0.0319832,-0.06
1.64209,0.686264,-0.0399943,-0.320591,-5.76365,0.401886,17.6159,0.00239553,101326,-0.00440526,-0.0224552,-0.06
1,1.20232,-0.066801,-0.191696,-5.86296,0.476227,103.543,0.000502844,101326,-0.0172468,-0.0249661,-0.06
2,1.81281,-0.0100604,-0.0186685,-6.29363,0.382184,107.885,0.000133018,101327,0.0350145,-0.00922875,-0.06
2,2.2308,-0.0385644,0.140338,-7.31572,0.408201,132.111,0.000117766,101327,0.0430767,-0.0475428,-0.06
2,1.8097,0.0659442,-0.0118848,-6.67467,0.423278,152.564,0.000102418,101327,0.0476287,-0.05,-0.06
2,1.24005,-0.0351513,0.124069,-7.43236,0.298671,74.2799,0.000131848,101326,0.0243163,-0.0457319,-0.06
2.7442,1.69686,0.179318,-0.0231386,-5.48856,0.342572,75.923,0.000173085,101327,0.03044,-0.0043342,-0.06
3.40444,1.04389,0.00084497,0.26978,-5.83651,0.367128,19.0121,0.00146527,101326,0.00617026,0.0224855,-0.06
3,1.4798,-0.345871,0.346344,-5.40517,0.182059,28.9146,0.000193593,101326,-0.0199292,0.0214249,-0.06
2.69333,0.915023,0.239699,-0.0669707,-5.81969,0.419079,38.1446,0.00184386,101326,0.023191,-0.00583946,-0.06
4,1.66647,-0.145868,-0.119879,-7.59359,0.240056,50.6993,0.000129116,101327,0.0304064,0.037757,-0.06
4,1.58822,-0.149176,-0.122667,-7.65914,0.252146,51.8565,0.000138805,101327,0.0311438,0.0384294,-0.06
3,2.07244,0.143694,-0.0994145,-7.94372,0.287012,64.5443,0.000149263,101327,-0.0407162,0.039595,-0.06
3,2.3164,0.179734,-0.00951553,-7.08338,0.347663,102.056,0.00014519,101327,-0.05,0.0387585,-0.06
3,2.42772,0.0948805,-0.224423,-7.59603,0.374142,86.9378,0.000190027,101327,-0.048017,0.0346983,-0.06
2.07807,2.79547,-0.00589659,-0.0123613,-6.95676,0.215552,77.389,6.4195e-05,101328,-0.05,0.00706257,-0.06
3,2.70672,0.0837834,-0.207168,-6.51028,0.171657,66.7575,5.40486e-05,101328,-0.0137502,0.0498791,-0.06
3,0.925833,-0.241932,0.316602,-5.76217,0.256543,17.6642,0.000678048,101326,-0.0130976,0.0225167,-0.06
3,2.05223,0.0534158,-0.0799416,-6.72049,0.0826435,27.4535,2.81279e-05,101327,-0.0128551,0.0377531,-0.06
1,1.64708,0.123887,0.0599157,-7.66859,0.216071,49.164,0.00010775,101327,-0.0422848,-0.0281506,-0.06
1,1.63416,0.124157,0.0596256,-7.67899,0.213855,48.1919,0.000107652,101327,-0.042201,-0.0284163,-0.06
1,1.75977,0.0551511,0.00556568,-7.19285,0.156963,51.8698,5.36303e-05,101327,-0.0381564,-0.020589,-0.06
4,1.60888,-0.147352,-0.12341,-7.68838,0.249958,50.1526,0.000141345,101327,0.0316896,0.037768,-0.06
4,1.88903,-0.141246,-0.0960207,-6.59126,0.495291,227.053,0.000101622,101327,0.0238318,0.0306872,-0.06
2,0.23242,0.0739695,-0.273838,-6.19593,0.527289,7.94159,0.00714694,101325,0.0037531,-0.0157902,-0.06
1,1.07392,-0.239085,-0.178427,-5.61079,0.348997,43.6493,0.000816795,101326,-0.0217,-0.017301,-0.06
1,1.7915,0.0471147,0.00654123,-7.14169,0.159083,53.3216,5.24926e-05,101327,-0.0378048,-0.0196018,-0.06
3,1.4621,-0.110864,0.193931,-5.49275,0.176323,27.9459,0.000175095,101326,-0.00430812,0.0282804,-0.06
3,1.95716,0.0188815,-0.0773418,-7.3711,0.176202,44.4444,7.95375e-05,101327,-0.0355728,0.0265772,-0.06
3.13417,2.42724,-0.0915549,-0.0531303,-6.65409,0.157737,54.0605,4.48735e-05,101327,0.0429649,0.00149074,-0.06
4,4.46885,0.0603891,-0.0323192,-6.69127,0.17488,68.1073,4.73396e-05,101329,0.05,0.0144822,-0.06
2,2.01363,-0.0985032,-0.000672938,-6.78034,0.342477,102.381,0.000108982,101327,0.0390728,-0.00661903,-0.06
2,1.22461,0.161682,-0.373793,-5.44004,0.250075,31.7424,0.000436408,101326,0.0136427,-0.0246817,-0.06
2,1.40719,0.020933,-0.0184393,-6.41517,0.177313,72.2073,4.68893e-05,101326,0.0223378,-0.0312579,-0.06
2,1.17767,0.0977484,-0.263431,-5.42305,0.284906,37.2287,0.000483942,101326,0.00527533,-0.0270401,-0.06
1,1.64746,0.0634856,-0.0341989,-7.64274,0.388921,96.6425,0.00018086,101327,-0.05,-0.0335504,-0.06
1,2.35275,0.0654358,0.0512386,-7.21944,0.328467,96.7817,0.000119671,101327,-0.05,-0.0223625,-0.06
1.08062,1.12395,-0.128027,-0.269369,-5.52776,0.418074,74.788,0.000562064,101326,-0.0121504,-0.0250583,-0.06
1.16236,1.33723,-0.114886,-0.222447,-5.50678,0.557295,156.957,0.000193327,101326,-0.0133053,-0.0285387,-0.06
1,1.47774,0.019449,-0.0610891,-6.30585,0.706771,225.743,0.000195548,101326,-0.0212157,-0.029291,-0.06
1,1.46536,0.0178099,-0.0597723,-6.22345,0.767437,254.026,0.000206103,101326,-0.0227188,-0.0279449,-0.06
2.87033,2.40338,0.10831,-0.0574532,-7.10702,0.199714,62.4731,6.64174e-05,101327,-0.0420479,0.0125467,-0.06
3,2.02389,0.0705577,-0.0968191,-6.86603,0.0850806,28.8556,2.68877e-05,101327,-0.0138895,0.0386195,-0.06
3,2.05786,0.0578408,-0.0841253,-6.73096,0.0855162,29.0405,2.5785e-05,101327,-0.0120302,0.0381527,-0.06
3,1.59783,-0.147305,0.199952,-5.57629,0.108123,29.8055,3.99956e-05,101327,-0.0109117,0.0306139,-0.06
3.42038,0.139429,0.0614018,0.182633,-6.39971,0.555851,6.42929,0.00815084,101325,0.00585694,0.0144628,-0.06
3,1.6623,-0.152734,0.123904,-6.22683,0.261149,90.4279,7.2073e-05,101327,-0.028344,0.023504,-0.06
3,2.67968,0.012404,-0.129956,-7.09167,0.333073,87.6877,0.00014937,101328,-0.05,0.0253423,-0.06
4,1.15281,-0.0827216,-0.044969,-7.353,0.483728,123.281,0.00019142,101326,0.0408045,0.05,-0.06
4,1.58051,-0.15065,-0.102397,-7.69207,0.438008,100.36,0.000206632,101327,0.0366515,0.0461999,-0.06
4,1.32918,-0.083877,-0.0878671,-7.63124,0.443642,104.527,0.000197376,101326,0.0413561,0.044411,-0.06
2,1.22614,0.156986,-0.36078,-5.42387,0.25583,32.6881,0.000440281,101326,0.0126235,-0.0247851,-0.06
4,0.986253,-0.110293,-0.129766,-7.35376,0.566697,165.324,0.000191288,101326,0.0489925,0.0488409,-0.06
4,0.969838,-0.102574,-0.120497,-7.26542,0.555278,160.022,0.000189699,101326,0.0476287,0.05,-0.06
4,1.44465,-0.0857169,-0.13085,-7.2777,0.575766,161.261,0.000212112,101326,0.05,0.0453147,-0.06
4,1.60824,-0.149539,-0.123045,-7.65845,0.280522,58.9509,0.000148721,101327,0.0320678,0.0394411,-0.06
2,1.54806,0.111685,-0.0390618,-5.64887,0.511057,139.01,0.000233109,101327,0.0294494,-0.0122044,-0.06
4,1.91287,-0.135961,-0.095551,-6.5332,0.499035,228.639,0.000101627,101327,0.0234071,0.0303287,-0.06
1,1.28616,0.00425746,-0.0822183,-6.48761,0.886476,306.586,0.00023233,101326,-0.0169128,-0.0333767,-0.06
1,2.44643,0.0348893,0.135832,-6.79194,0.382444,174.547,9.53142e-05,101327,-0.0443675,-0.00712518,-0.06
1,2.77395,0.021667,0.151705,-7.01288,0.308738,96.0466,0.000106748,101328,-0.05,-0.011453,-0.06
3,0.948473,-0.218542,0.293342,-5.79991,0.252674,16.4202,0.000678713,101326,-0.0111989,0.0234198,-0.06
3,1.45429,-0.351612,0.348582,-5.41188,0.188201,27.6133,0.00026322,101326,-0.0190622,0.0217402,-0.06
1,1.39613,0.0955694,0.039313,-7.4876,0.273588,66.3389,0.000119977,101326,-0.0278101,-0.0377769,-0.06
1,1.60225,0.0635596,-0.0134487,-6.66671,0.462251,136.347,0.000140506,101327,-0.0216408,-0.0325453,-0.06
1,1.22706,0.143066,0.00147776,-7.33372,0.307502,84.6906,0.000123591,101326,-0.0324003,-0.05,-0.06
1,1.66154,0.117724,0.0295326,-7.27616,0.271791,77.8424,9.43908e-05,101327,-0.0207004,-0.0389018,-0.06
4,1.82986,0.0917237,0.0951259,-5.74605,0.382761,115.26,0.000140434,101327,0.0213535,0.0234904,-0.06
4,1.91973,-0.0303206,-0.00815095,-6.37692,0.769502,179.165,0.000220841,101327,0.0304294,0.02132,-0.06
1.03639,0.964392,-0.148629,-0.317069,-5.47345,0.380158,42.987,0.000774287,101326,-0.0119919,-0.0224644,-0.06
4,2.99353,-0.0414956,-0.00557795,-6.96235,0.210045,63.2034,5.58654e-05,101328,0.0418835,0.0123407,-0.06
2,1.51239,-0.0701336,0.132473,-6.93525,0.189904,57.3545,6.71295e-05,101327,0.003575,-0.0413229,-0.06
4,2.47575,-0.0567763,-0.156651,-7.175,0.381005,90.9266,0.000180079,101327,0.05,0.0269296,-0.06
2,1.17666,0.0978341,-0.248158,-5.46512,0.276626,38.8951,0.000442717,101326,0.00475231,-0.0279255,-0.06
3.91419,1.79209,-0.0751343,-0.0138497,-6.43113,0.308861,109.505,9.69469e-05,101327,0.0179954,0.0350726,-0.06
3.58497,2.19435,0.0121167,-0.0146278,-6.3407,0.212079,58.3594,7.31016e-05,101327,0.0369392,0.00335424,-0.06
2.1581,2.12456,-0.118391,-0.00191316,-6.89727,0.226443,65.508,7.38725e-05,101327,0.0401754,-0.00561467,-0.06
2.19325,2.79566,0.0045156,-0.0240498,-6.96303,0.214135,77.4638,6.27874e-05,101328,-0.05,0.00803294,-0.06
3,2.60411,0.0267709,0.0927295,-6.75514,0.277042,116.426,7.49511e-05,101328,-0.05,0.0460712,-0.06
1,2.35646,0.0647908,0.0509607,-7.21561,0.326818,96.4598,0.000118837,101327,-0.0498899,-0.0222631,-0.06
1.83932,1.50408,-0.0125121,-0.160299,-5.52497,0.296417,74.0361,0.000132997,101326,-0.00437241,-0.030496,-0.06
1.26065,1.34763,-0.0849264,-0.21183,-5.52004,0.473034,134.781,0.000172105,101326,-0.0111805,-0.0297049,-0.06
1.56129,1.57632,-0.0167548,-0.0251509,-6.06785,0.498291,168.068,0.000145736,101327,-0.00799338,-0.0343653,-0.06
4,1.95479,-0.158638,-0.0936793,-7.47147,0.322682,72.6022,0.000161225,101327,0.031057,0.0428568,-0.06
4,2.27535,-0.168095,-0.0534865,-7.30908,0.452807,109.307,0.000206165,101327,0.0326729,0.05,-0.06
4,0.945413,-0.0975481,-0.119162,-7.25235,0.580006,172.526,0.000191389,101326,0.05,0.05,-0.06
1,1.73353,0.108444,-0.0612844,-7.60183,0.376073,98.4786,0.000169642,101327,-0.05,-0.035681,-0.06
1,1.22334,0.232718,-0.0825237,-7.40598,0.281778,103.338,9.21633e-05,101326,-0.0475596,-0.0437726,-0.06
1.97832,1.51525,0.00274814,-0.157913,-5.50128,0.254973,60.3444,0.000134072,101327,-0.00268698,-0.0305231,-0.06
4,2.11885,-0.0201082,-0.105338,-7.32697,0.567232,143.782,0.000242827,101327,0.05,0.0383407,-0.06
1.43578,1.02099,-0.0600909,-0.255401,-5.709,0.44296,71.1624,0.00140218,101326,-0.00794006,-0.0259204,-0.06
1,1.13773,0.206673,0.0762615,-7.98413,0.244194,59.1235,0.000117724,101326,-0.0411141,-0.0395357,-0.06
1,1.25009,0.291322,-0.17101,-7.43411,0.311767,103.986,0.000114749,101326,-0.05,-0.0424101,-0.06
1,1.58546,0.13408,0.0390518,-7.39412,0.146411,36.3108,6.11061e-05,101327,-0.0330521,-0.0294375,-0.06
1,2.35666,0.0644698,0.0517609,-7.21597,0.328719,96.9872,0.000119531,101327,-0.05,-0.0222344,-0.06
1,1.01616,-0.146015,0.139253,-7.28903,0.249103,108.676,5.98704e-05,101326,-0.0426487,-0.05,-0.06
3,2.69467,0.0833201,-0.206858,-6.51024,0.173014,67.2835,5.45406e-05,101328,-0.0138858,0.05,-0.06
1,2.60364,0.177996,-0.0223168,-6.75882,0.247404,85.7497,7.99988e-05,101328,-0.0142114,-0.05,-0.06
3,2.47202,0.227637,0.0727911,-6.91442,0.337347,109.497,0.000124569,101327,-0.05,0.0405347,-0.06
2,1.34959,0.319725,-0.375576,-5.60704,0.160867,52.1563,5.28918e-05,101326,0.0133285,-0.0323005,-0.06
2,1.74051,-0.0401195,0.12219,-6.76397,0.270383,84.8854,0.000107223,101327,0.05,-0.0210974,-0.06
2,1.58817,0.055387,-0.00246682,-6.02873,0.263084,86.8461,8.6522e-05,101327,0.00763641,-0.0343929,-0.06
